Species	Dem	Slope	TPI	TRI	Cheigh	NeaDistRiv	DistRoad	DistVillage	Season	Effort	Habitat	Visibility	Dist_Nath	X	Y
Genetta maculata	611	90	3	19	9	446	7880	15647	GSS	213	Savannah	Open	1381	12,15961	4,97867
Bdeogale nigripes	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Pan troglodytes	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Papio anubis	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Pan troglodytes	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Pan troglodytes	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Potamochoerus porcus	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Genetta servalina	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Pan troglodytes	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Civettictis civetta	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Papio anubis	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Civettictis civetta	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Cephalophus dorsalis	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Cephalophus dorsalis	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Cephalophus dorsalis	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Potamochoerus porcus	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Cephalophus dorsalis	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Cephalophus dorsalis	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Cephalophus dorsalis	611	90	3	19	9	446	7880	15647	PSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSS	213	Savannah	Open	1381	12,15961	4,97867
Orycteropus afer	611	90	3	19	9	446	7880	15647	GSP	213	Savannah	Open	1381	12,15961	4,97867
Papio anubis	611	90	3	19	9	446	7880	15647	GSP	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	GSP	213	Savannah	Open	1381	12,15961	4,97867
Cephalophus silvicultor	611	90	3	19	9	446	7880	15647	PSS	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSS	213	Savannah	Open	1381	12,15961	4,97867
Cercopithecus nictitans	611	90	3	19	9	446	7880	15647	PSS	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSS	213	Savannah	Open	1381	12,15961	4,97867
Pan troglodytes	611	90	3	19	9	446	7880	15647	PSS	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSS	213	Savannah	Open	1381	12,15961	4,97867
Caracal aurata	611	90	3	19	9	446	7880	15647	PSS	213	Savannah	Open	1381	12,15961	4,97867
Philantomba monticola	611	90	3	19	9	446	7880	15647	PSS	213	Savannah	Open	1381	12,15961	4,97867
Orycteropus afer	611	90	3	19	9	446	7880	15647	PSS	213	Savannah	Open	1381	12,15961	4,97867
Atherurus africanus	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus rufilatus	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Pan troglodytes	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Orycteropus afer	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Orycteropus afer	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus rufilatus	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Genetta servalina	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus rufilatus	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus dorsalis	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Atilax paludinosus	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Pan troglodytes	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Phataginus tricuspis	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus rufilatus	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Phataginus tricuspis	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus dorsalis	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Nandinia binotata	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus dorsalis	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus dorsalis	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus rufilatus	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Atilax paludinosus	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Genetta servalina	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus rufilatus	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus dorsalis	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus dorsalis	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	GSS	277	Forest	Open	445	12,159663	4,997098
Cephalophus rufilatus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Thryonomys swinderianus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Cephalophus rufilatus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Cephalophus dorsalis	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Cephalophus dorsalis	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Orycteropus afer	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Syncerus caffer	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Thryonomys swinderianus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Cercopithecus nictitans	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Cricetomys emini	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Pan troglodytes	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Pan troglodytes	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Potamochoerus porcus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Cephalophus dorsalis	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Tragelaphus spekii	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Cricetomys emini	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Pan troglodytes	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Cephalophus dorsalis	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Pan troglodytes	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Pan troglodytes	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Pan troglodytes	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSP	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Cricetomys emini	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Atherurus africanus	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
Philantomba monticola	604	90	-4	22	12	170	6776	14270	PSS	277	Forest	Open	445	12,159663	4,997098
